demand_index,time_slot,day_of_week,competition_pressure,operational_cost,seasonality_index,marketing_intensity,dynamic_price
22.0,27.0,7.0,0.11,153.06,0.58,0.9,
68.0,12.0,0.0,1.43,125.52,0.95,1.19,280.8314675393103
-3.0,18.0,1.0,0.04,116.75,1.29,-0.15,196.042340907302
46.0,17.0,0.0,-0.05,88.65,1.03,1.06,283.1474689047353
77.0,20.0,1.0,0.2,59.19,1.44,-0.08,324.76464755062045
120.0,5.0,3.0,1.32,,0.95,0.81,419.3265122976007
78.0,3.0,7.0,-0.01,95.79,1.17,0.72,348.11548167662926
94.0,-1.0,1.0,1.42,76.78,0.98,0.2,266.5834321195151
93.0,13.0,3.0,1.35,157.24,0.98,0.06,336.2103061015508
122.0,-2.0,7.0,0.35,178.05,0.88,-0.0,427.39707882520827
9.0,18.0,1.0,0.03,64.89,0.55,-0.08,124.45502913416433
-8.0,20.0,5.0,0.92,96.85,0.9,0.26,100.93469536328985
-9.0,7.0,1.0,0.48,77.88,0.82,0.52,98.70476746376674
-15.0,-2.0,1.0,0.6,84.22,0.71,-0.2,
-14.0,2.0,0.0,0.44,87.47,1.42,,145.2861051186535
9.0,5.0,1.0,1.01,186.8,1.25,0.63,233.08280058637678
108.0,-4.0,4.0,0.26,,1.42,0.82,481.4921180779484
70.0,25.0,8.0,,70.07,1.32,0.16,250.63651762889802
28.0,23.0,,0.29,111.37,0.69,0.5,229.6874159587097
-9.0,-2.0,,0.84,113.83,1.49,0.15,149.42767629270432
36.0,13.0,0.0,0.95,195.84,,0.92,
42.0,17.0,5.0,0.96,108.34,1.14,0.1,219.1638703202437
3.0,4.0,0.0,1.04,42.25,0.54,0.86,58.83789661283062
99.0,8.0,4.0,,72.37,1.02,0.49,
-17.0,14.0,0.0,0.07,119.5,0.85,0.26,151.79314615834585
111.0,9.0,8.0,0.7,85.36,,0.13,318.32997453049484
70.0,24.0,8.0,0.63,131.17,1.12,0.98,314.2897868744358
21.0,27.0,3.0,0.15,132.63,0.95,0.95,261.90890892511555
41.0,,0.0,0.79,67.42,0.82,0.84,185.8309607041051
81.0,10.0,,-0.07,59.9,1.14,0.93,305.94172803121864
17.0,20.0,0.0,0.99,132.72,0.7,-0.2,
,19.0,7.0,0.39,92.49,1.28,1.3,1212.0954315288313
122.0,4.0,1.0,0.13,176.87,0.51,0.95,432.83606708222226
95.0,4.0,8.0,-0.08,89.72,0.88,,
15.0,-2.0,7.0,-0.04,111.69,1.2,1.21,278.91272726552666
36.0,,4.0,0.58,146.47,0.82,0.41,
71.0,,0.0,1.51,95.27,0.73,0.19,197.89473198915826
-16.0,12.0,,0.32,,1.06,1.09,212.95114469642093
,-1.0,7.0,0.14,134.27,1.24,-0.01,
87.0,24.0,7.0,1.38,97.69,0.63,0.76,331.50104551151645
48.0,,3.0,-0.2,161.05,0.84,0.11,328.7499633058857
125.0,5.0,7.0,1.08,101.25,0.98,0.13,385.299160948227
2.0,-4.0,8.0,,93.75,0.5,0.31,158.72011405760398
-18.0,13.0,6.0,1.46,128.67,1.25,0.66,148.84473675732644
60.0,15.0,0.0,1.11,124.54,1.31,0.83,341.0715568851988
53.0,27.0,5.0,1.09,128.55,0.81,1.19,290.5721871396856
52.0,,2.0,0.56,85.74,1.15,-0.03,286.81278196332477
89.0,27.0,7.0,,92.38,0.55,0.85,288.7426776283648
106.0,,1.0,1.55,,0.58,,329.2787356793664
29.0,21.0,5.0,1.6,132.85,0.58,1.26,216.53563899916207
64.0,22.0,7.0,0.36,75.89,1.47,0.23,
-1.0,26.0,6.0,0.94,141.46,0.91,-0.04,117.78330246134573
14.0,17.0,5.0,0.52,135.13,,0.07,193.4031860472375
91.0,6.0,5.0,0.73,100.51,1.31,1.17,350.0069522267216
74.0,-1.0,4.0,0.69,85.9,0.74,0.11,276.0685945578164
110.0,15.0,8.0,0.1,102.68,0.85,0.58,426.3916632165475
88.0,17.0,0.0,-0.03,111.28,1.16,-0.05,425.71932918367554
62.0,-4.0,5.0,1.13,102.09,0.52,1.22,
49.0,16.0,1.0,0.92,78.9,0.56,,265.2634532446535
74.0,15.0,7.0,0.19,191.95,0.6,0.94,370.79430200701415
73.0,19.0,1.0,0.71,81.13,0.64,0.33,216.9091719867853
84.0,5.0,5.0,1.52,146.11,1.12,-0.19,329.8879277771324
99.0,10.0,3.0,,85.7,,0.56,401.76406532159615
9.0,23.0,0.0,0.61,92.97,0.92,,238.6696687330962
62.0,20.0,8.0,0.29,87.79,1.34,0.58,347.3686899282369
-7.0,21.0,8.0,0.56,131.45,1.16,0.63,183.28730039953365
45.0,-3.0,5.0,,132.9,,0.9,234.7497627108105
107.0,-3.0,5.0,,81.0,1.43,0.75,408.2422499211232
54.0,,2.0,0.55,90.74,1.2,0.61,261.78478251140126
72.0,3.0,4.0,0.77,147.51,0.65,-0.04,995.6373944122846
,1.0,8.0,-0.15,137.91,0.64,-0.18,369.94607702780195
104.0,23.0,0.0,-0.13,154.94,0.71,1.24,403.4512458443408
27.0,19.0,0.0,,74.9,1.36,0.76,200.77349150660774
85.0,10.0,2.0,-0.12,146.23,,0.52,1287.1644943209549
107.0,-4.0,6.0,0.62,87.8,1.38,-0.02,381.8631290827016
71.0,,6.0,1.45,98.67,0.58,0.59,258.5236703894914
0.0,25.0,3.0,1.21,138.1,1.16,0.03,161.31906475963015
63.0,,5.0,1.55,,0.85,0.83,270.90359268802234
18.0,27.0,5.0,0.86,127.92,1.02,1.28,237.52097991956845
42.0,2.0,1.0,1.09,73.38,1.0,0.97,173.68170226475056
77.0,16.0,0.0,0.57,160.97,1.08,,356.2482389947513
-13.0,20.0,6.0,1.48,84.35,0.56,1.05,37.728530138188226
39.0,27.0,,1.37,69.66,1.14,0.22,225.57776911369604
48.0,8.0,0.0,1.25,72.82,1.09,0.87,248.95698098001938
82.0,-3.0,7.0,-0.13,161.2,1.21,-0.18,362.0948185103954
98.0,12.0,8.0,0.84,113.61,1.27,1.26,394.254547286419
3.0,,4.0,1.33,129.05,1.01,-0.13,87.83306804660691
1.0,27.0,4.0,1.28,156.03,1.23,0.15,164.92960417832998
82.0,18.0,8.0,-0.07,89.76,0.52,0.1,352.225887405664
41.0,19.0,7.0,-0.01,,0.73,1.15,286.76223166903844
79.0,19.0,0.0,,145.44,1.42,0.52,338.3677211040434
31.0,7.0,1.0,1.33,101.55,0.68,0.38,
-1.0,13.0,5.0,0.39,168.05,0.7,0.84,216.06683059152678
17.0,1.0,5.0,-0.08,136.64,0.59,0.99,237.68021848222634
122.0,0.0,0.0,0.37,102.93,0.68,1.13,
-20.0,-3.0,6.0,1.17,,1.4,1.16,149.85936413857533
,5.0,8.0,,,0.79,0.14,
,12.0,0.0,0.23,101.64,0.9,1.02,186.62706005167144
98.0,-1.0,6.0,-0.08,,1.0,0.55,336.8127437074997
9.0,17.0,5.0,0.96,89.62,0.72,1.24,
-4.0,4.0,2.0,1.4,172.81,,0.26,180.61207595377164
114.0,,2.0,-0.03,,1.41,0.75,524.7349488098585
6.0,4.0,5.0,0.45,129.6,,0.32,163.63103401845615
103.0,7.0,,1.57,132.88,0.75,0.92,310.3033506176865
87.0,14.0,0.0,0.61,150.79,0.67,0.01,362.8041394577176
61.0,23.0,6.0,0.63,106.98,0.86,0.32,284.99807047754257
72.0,22.0,1.0,,152.6,0.98,1.06,322.07733543161
62.0,4.0,2.0,0.82,90.46,0.85,0.12,285.88791596331623
52.0,7.0,,0.08,,0.81,,326.0951526260718
116.0,1.0,6.0,1.19,117.23,1.11,1.06,456.0370645399547
127.0,22.0,4.0,0.69,97.09,1.11,0.68,364.28343000175687
53.0,24.0,0.0,0.97,109.22,1.09,-0.14,237.2359974493472
66.0,19.0,3.0,0.24,133.48,1.44,1.15,314.5511947140856
-3.0,19.0,4.0,,122.31,1.39,0.79,
62.0,11.0,1.0,1.49,122.83,0.91,1.18,271.4720971481808
40.0,-2.0,2.0,1.48,106.62,1.16,0.68,258.29100327290246
43.0,14.0,7.0,0.38,125.93,0.84,0.99,300.5157941776668
86.0,26.0,5.0,1.06,118.73,1.01,0.13,311.70599772783186
32.0,4.0,0.0,0.77,99.45,0.59,0.54,201.8357203892553
48.0,21.0,3.0,1.33,127.87,,-0.0,191.9300093287173
49.0,14.0,4.0,1.41,73.44,1.14,0.12,201.02089981489456
4.0,-1.0,0.0,0.88,152.63,0.95,1.18,228.88154110310998
56.0,10.0,7.0,0.85,161.4,0.7,-0.03,266.6500926723173
7.0,18.0,2.0,0.5,143.05,0.54,0.63,218.93231584986188
,4.0,0.0,1.28,,1.07,1.18,406.2837707021862
24.0,23.0,2.0,1.11,108.09,1.17,0.87,190.8466688448345
-9.0,14.0,8.0,0.51,153.55,1.23,0.02,
-4.0,-4.0,8.0,0.33,103.57,0.61,0.61,116.43554864154069
83.0,13.0,8.0,0.63,106.18,1.35,1.23,409.2689011434565
28.0,21.0,4.0,1.12,87.89,0.51,0.61,170.2195624780807
32.0,25.0,0.0,0.45,124.54,1.06,0.3,251.1306920141717
67.0,15.0,2.0,0.86,138.42,1.26,0.51,367.7215809202048
55.0,2.0,,1.44,106.38,0.79,1.02,214.0764668043912
123.0,-4.0,3.0,-0.03,108.03,0.54,0.43,374.1405975499988
17.0,,,1.01,86.3,1.25,0.81,198.31411027796022
,15.0,5.0,0.18,90.19,1.0,0.19,381.9691109736387
118.0,26.0,7.0,0.86,50.95,1.39,0.18,385.09378992544663
-7.0,-3.0,6.0,1.02,93.17,1.41,1.15,114.84949916449611
97.0,18.0,6.0,0.91,147.12,1.42,-0.06,319.69997020045116
-17.0,27.0,4.0,0.24,115.61,1.49,1.29,229.95009653632366
16.0,2.0,0.0,-0.13,152.82,1.09,0.67,282.5278612354332
21.0,2.0,7.0,1.26,64.81,,1.0,139.62104011958445
101.0,7.0,0.0,1.38,94.32,,0.74,303.50053305590797
,,2.0,,,0.54,1.11,201.76068058188218
-10.0,0.0,1.0,0.75,126.65,0.54,0.78,137.83813885104865
34.0,-2.0,8.0,1.48,95.29,1.03,,167.95114292961097
124.0,3.0,5.0,0.6,176.37,1.11,0.27,412.3044372356326
-7.0,2.0,7.0,1.53,196.35,1.07,0.49,189.28656360026184
49.0,-3.0,7.0,0.46,155.96,1.21,1.06,293.0233897683235
103.0,0.0,6.0,1.45,76.12,1.02,0.2,320.39072584718645
34.0,13.0,6.0,1.18,167.18,0.86,0.17,205.7324362354617
91.0,14.0,,,117.41,0.84,-0.16,355.8396460110246
44.0,2.0,1.0,-0.11,83.7,1.21,0.77,312.0038950122582
8.0,25.0,8.0,0.13,99.94,0.83,0.04,171.40842452201522
80.0,5.0,2.0,1.14,137.26,0.55,-0.08,234.49097436408078
,27.0,4.0,0.56,116.8,0.72,1.26,237.84726042347722
-12.0,-3.0,3.0,0.99,136.02,1.3,0.01,168.1884252229728
83.0,-4.0,0.0,0.07,146.82,1.01,1.08,364.3754973867459
70.0,,8.0,1.43,135.13,0.77,0.69,248.78908063762015
,17.0,4.0,0.95,140.22,1.08,-0.17,1082.1218974856304
32.0,,,0.93,102.94,0.85,0.54,194.06877735624442
32.0,2.0,0.0,1.57,123.16,1.4,1.14,228.02616766536866
129.0,,5.0,0.05,72.65,0.92,1.25,426.57814035994545
42.0,11.0,5.0,0.21,113.4,1.14,0.46,194.97787817931155
53.0,-3.0,7.0,0.86,102.73,0.95,0.83,235.2198697385953
28.0,25.0,4.0,0.06,42.26,0.97,0.12,198.0376729811471
,22.0,4.0,0.95,170.41,0.96,0.99,349.5786056692645
117.0,18.0,4.0,0.91,138.34,0.71,-0.0,1014.749587817126
76.0,13.0,1.0,0.76,101.36,1.41,0.13,306.55765497403684
23.0,14.0,3.0,0.57,136.01,0.95,1.19,282.58241504285434
28.0,16.0,0.0,1.3,146.24,1.45,-0.19,283.08468441132743
77.0,15.0,2.0,1.2,145.53,,0.72,379.21489120443147
127.0,21.0,3.0,0.89,,1.15,0.73,455.62712669986075
-19.0,23.0,0.0,1.1,212.72,1.0,0.38,171.60981396076787
61.0,-1.0,,0.74,134.91,1.47,1.15,367.4076284504518
-11.0,22.0,1.0,0.05,148.81,0.83,0.29,151.16266817296335
55.0,13.0,4.0,,77.49,1.23,-0.1,297.6255084283663
106.0,20.0,6.0,0.32,97.73,0.72,1.18,415.34277020646584
45.0,-3.0,3.0,1.07,118.11,0.77,0.27,238.9588751719827
-16.0,,2.0,0.04,,1.05,-0.01,127.36768570109368
75.0,4.0,2.0,0.75,84.57,0.85,0.55,264.62628920905047
70.0,0.0,8.0,1.42,,1.0,1.17,276.3447438581461
54.0,27.0,2.0,1.24,,0.73,0.5,178.72152407778978
71.0,3.0,,1.08,141.57,,1.13,
75.0,0.0,3.0,0.18,116.14,0.73,0.91,333.8515204393862
120.0,4.0,5.0,1.14,114.57,0.65,0.61,370.9111303836938
72.0,1.0,4.0,-0.06,131.45,1.07,0.28,304.9287948834704
38.0,19.0,0.0,0.67,116.97,0.6,0.37,184.33969940739343
,5.0,7.0,0.84,87.52,1.23,0.18,147.30458360978758
60.0,2.0,7.0,1.11,162.17,1.44,0.78,
89.0,16.0,5.0,0.79,181.39,1.21,0.83,400.43574745998785
127.0,10.0,3.0,0.79,86.35,0.88,0.46,334.6548499828088
16.0,8.0,,0.53,86.31,,0.84,158.10329507931576
10.0,0.0,2.0,1.33,40.86,,1.29,
-15.0,2.0,0.0,0.07,,1.24,0.32,75.82235979714054
69.0,1.0,1.0,,168.43,0.75,1.29,
100.0,14.0,5.0,0.28,,1.35,0.06,374.9812336538667
70.0,10.0,3.0,0.23,,0.78,0.51,246.58682206635487
,20.0,1.0,0.39,61.37,0.8,0.08,123.45576884470557
69.0,5.0,1.0,1.04,162.59,0.98,0.51,284.3487240215222
50.0,17.0,1.0,0.12,122.99,1.3,-0.06,313.9941834976022
,24.0,5.0,1.43,33.72,0.67,1.22,232.87766649685864
110.0,27.0,8.0,1.46,121.14,0.66,0.55,319.1294252208699
26.0,2.0,0.0,,109.08,0.6,0.76,201.49301093393686
107.0,26.0,2.0,0.35,73.18,1.13,-0.11,
-3.0,22.0,0.0,1.09,48.31,0.96,-0.18,57.385802692599306
119.0,18.0,1.0,0.83,85.61,1.18,0.24,414.51357912502345
111.0,13.0,3.0,-0.07,72.61,0.62,0.52,389.5221575733179
-3.0,13.0,,1.36,32.71,0.86,0.05,87.62308932224968
0.0,9.0,8.0,1.45,56.34,0.99,-0.15,68.80894474026756
66.0,-3.0,0.0,0.03,137.4,1.24,0.85,344.4105034123754
66.0,27.0,7.0,1.25,128.96,1.44,-0.07,
-7.0,5.0,4.0,0.56,197.53,1.03,0.31,226.27920523021214
32.0,21.0,2.0,-0.11,91.95,1.47,-0.18,220.08852798873085
46.0,18.0,3.0,-0.12,81.68,1.37,-0.17,234.06251953462623
122.0,16.0,8.0,,,0.82,,438.058057784906
16.0,27.0,7.0,0.14,200.27,0.9,,212.15236130076497
96.0,22.0,1.0,,134.95,,0.37,346.3922322768724
115.0,27.0,1.0,0.11,174.2,0.63,-0.16,378.6368600060781
124.0,26.0,2.0,0.89,23.57,1.01,0.17,380.89430204276744
,,5.0,-0.04,97.84,0.97,0.02,154.16299034435306
42.0,13.0,2.0,0.99,108.35,0.76,1.05,174.89870393432173
,-4.0,5.0,-0.05,120.68,1.48,0.61,
124.0,-1.0,7.0,0.61,98.44,0.76,0.64,381.63159661743936
125.0,13.0,0.0,,210.84,1.11,0.31,444.448570888905
31.0,6.0,6.0,0.09,142.58,0.6,0.01,218.55658385473285
,-4.0,,0.02,122.39,0.95,0.25,332.24618710120114
92.0,21.0,5.0,0.7,30.05,1.37,0.88,332.62245937648146
128.0,23.0,8.0,1.11,109.27,0.91,0.62,380.789097762174
87.0,,6.0,1.08,105.44,0.55,0.66,279.580914085697
32.0,9.0,8.0,0.59,76.74,0.83,1.1,242.61400973016436
100.0,15.0,8.0,0.32,124.11,1.12,0.2,413.1843432394626
,3.0,,0.46,120.34,1.46,0.3,454.9391735823772
4.0,7.0,8.0,0.3,163.61,0.87,1.17,190.09304019624557
52.0,-4.0,2.0,1.19,94.73,0.51,0.65,217.277052020098
,2.0,2.0,,136.27,1.35,,207.06031094544966
,17.0,5.0,0.22,115.64,0.68,0.6,
2.0,11.0,8.0,0.07,75.41,1.49,1.0,248.17153956763357
,12.0,8.0,0.13,87.22,0.73,0.34,417.2689180952427
73.0,26.0,0.0,0.06,111.35,1.16,1.19,316.85423093292684
-12.0,25.0,7.0,0.62,140.99,0.6,0.31,114.87039840316827
98.0,-2.0,2.0,-0.17,116.4,0.6,,367.9562690411049
101.0,20.0,1.0,1.25,200.14,0.54,0.64,370.57667921364043
71.0,,3.0,,75.98,1.04,0.99,
69.0,-2.0,,0.07,118.9,1.12,1.25,375.2276511200623
,23.0,5.0,0.18,167.9,0.75,0.64,411.9321928646078
-9.0,0.0,7.0,1.52,139.93,1.33,0.22,160.2571125979309
8.0,23.0,2.0,0.81,,1.33,0.36,222.93682236399613
,4.0,4.0,-0.08,,0.95,0.91,137.349912795132
79.0,10.0,1.0,1.41,118.53,0.92,0.11,
-15.0,21.0,6.0,0.85,107.71,0.54,0.8,81.175943802278
76.0,20.0,4.0,1.27,93.94,1.05,0.25,324.22591960878003
-10.0,14.0,1.0,1.04,,1.43,,162.41294290581854
62.0,0.0,,-0.07,80.94,1.2,1.02,305.1041205810216
48.0,1.0,5.0,0.52,27.95,1.37,,217.73910554159966
,12.0,1.0,0.54,,1.25,0.73,419.852910021034
-6.0,2.0,5.0,1.59,164.17,0.81,-0.15,131.29323260777926
78.0,11.0,8.0,-0.04,159.18,1.06,0.33,
37.0,11.0,6.0,0.47,149.16,0.98,0.17,281.3959185060435
123.0,20.0,4.0,1.52,84.57,0.96,0.75,365.1864043128785
33.0,17.0,5.0,1.52,145.08,1.44,0.79,272.8744839191954
90.0,1.0,,-0.07,111.12,0.58,0.69,344.2160266777469
-7.0,3.0,3.0,0.16,158.61,1.47,0.47,246.30911261452087
33.0,13.0,8.0,-0.05,138.99,0.66,-0.15,236.47097644461007
,23.0,1.0,1.23,59.7,0.65,0.37,215.38120471538832
51.0,,3.0,,62.05,1.06,0.48,212.51487082161088
69.0,22.0,4.0,0.36,151.11,0.85,0.01,328.8326081100353
2.0,6.0,0.0,0.04,,1.41,0.2,
51.0,7.0,1.0,0.81,,0.76,0.04,276.4271383638833
-20.0,26.0,3.0,0.07,126.37,0.92,0.04,113.95276338411773
47.0,12.0,8.0,0.98,71.65,0.55,0.47,161.9962639303772
31.0,27.0,5.0,0.95,127.93,1.3,1.04,310.06986464905435
26.0,0.0,7.0,1.04,65.11,0.71,0.56,165.8915830880283
70.0,3.0,6.0,1.12,137.61,1.0,1.27,291.9630779040601
56.0,16.0,6.0,1.34,178.06,1.18,0.16,323.4664390652452
-3.0,10.0,5.0,0.93,205.04,0.53,0.47,
27.0,,1.0,0.06,167.98,1.05,0.67,977.4515640800644
125.0,17.0,2.0,0.35,66.89,1.14,1.09,358.4308296008827
128.0,27.0,2.0,-0.06,118.17,0.74,,390.0159626830394
44.0,26.0,,0.73,92.28,0.76,,232.32424925972953
0.0,26.0,8.0,0.12,132.0,1.12,0.18,236.95143041824156
6.0,25.0,8.0,1.53,195.49,1.16,0.4,220.67116226000445
100.0,13.0,3.0,0.9,132.84,,0.43,317.06564074384494
,,5.0,-0.1,65.19,1.13,0.14,1002.1574494801853
100.0,-2.0,6.0,0.77,167.72,1.35,0.28,468.4649909231321
127.0,12.0,0.0,1.0,104.66,1.08,0.6,378.4197832841729
-1.0,13.0,0.0,0.74,94.74,1.33,0.28,194.20660519936106
125.0,3.0,5.0,,70.05,1.4,0.82,440.8784792425729
50.0,18.0,6.0,0.82,,,1.22,288.3867257241494
123.0,25.0,5.0,,31.68,1.25,1.05,334.59568461860715
12.0,15.0,3.0,0.8,66.58,0.51,1.25,137.50118239747349
,11.0,5.0,1.34,94.6,0.65,0.94,327.65637315175894
-3.0,19.0,3.0,0.37,110.6,1.17,0.29,218.79667134615207
66.0,15.0,0.0,0.34,,,0.38,295.5350528431766
118.0,17.0,7.0,0.3,141.69,1.09,,458.1336416135208
,21.0,7.0,0.71,150.11,1.4,-0.15,373.4793014161545
16.0,5.0,7.0,1.02,201.04,1.48,0.96,279.3880580360776
1.0,17.0,6.0,1.57,117.72,0.69,1.06,125.34462788277284
87.0,23.0,,0.48,114.31,1.35,0.77,334.76472454965483
74.0,1.0,3.0,1.55,144.96,1.23,0.75,344.8829264950318
118.0,0.0,2.0,0.06,112.34,0.97,1.18,485.0743828393655
11.0,16.0,5.0,0.13,125.67,0.92,1.28,239.13127152596982
104.0,3.0,,0.83,114.17,0.55,1.3,404.66758614158203
113.0,-2.0,0.0,1.01,129.48,0.96,0.7,338.6513290223545
6.0,24.0,6.0,0.47,72.61,1.03,-0.09,149.5205744670022
-8.0,23.0,2.0,0.61,,1.03,-0.13,139.26805071907708
109.0,14.0,3.0,1.01,161.44,,0.73,384.4574350311566
30.0,21.0,6.0,0.56,68.1,,0.65,237.3699608045911
78.0,6.0,5.0,0.3,114.53,1.26,0.82,294.71980437195214
50.0,22.0,3.0,0.22,,0.65,0.88,278.3039906326018
-10.0,0.0,6.0,0.19,125.56,1.06,1.26,183.25231720961582
-13.0,,8.0,1.06,215.63,0.52,0.46,196.2888568901663
,15.0,6.0,0.77,166.79,0.84,-0.18,72.98690990683095
25.0,11.0,4.0,1.48,,0.82,-0.01,231.5680180960086
93.0,3.0,3.0,0.03,171.04,1.47,0.46,448.7761173675291
110.0,19.0,0.0,0.64,133.88,1.31,0.02,401.2624528337766
,17.0,1.0,1.45,20.03,1.04,0.66,129.5958896626166
-15.0,20.0,5.0,0.95,105.23,1.39,0.81,104.14209556773757
,3.0,,0.72,66.68,0.53,0.23,830.743294735043
,21.0,7.0,0.59,117.49,1.0,,264.30640788713896
125.0,15.0,5.0,,121.25,0.64,0.61,
-18.0,9.0,7.0,1.06,165.62,1.16,0.73,102.55530265708796
0.0,14.0,0.0,0.88,133.79,0.69,1.16,195.44729150439494
109.0,8.0,1.0,0.25,,0.94,,434.46077683529165
82.0,6.0,5.0,,188.88,0.88,1.2,307.8954626281371
52.0,22.0,5.0,,121.21,1.49,0.73,346.7452015091272
118.0,8.0,6.0,,146.32,,0.96,465.7745291395024
19.0,25.0,5.0,0.83,104.88,1.01,0.63,204.45634717596621
118.0,27.0,7.0,1.42,142.25,1.31,0.51,349.60111030487985
121.0,14.0,3.0,0.05,143.4,1.28,0.04,452.754704780732
85.0,26.0,3.0,1.3,50.74,1.34,0.91,231.94171988144848
74.0,9.0,2.0,0.09,105.86,0.66,0.54,307.9489724097196
108.0,9.0,5.0,0.47,126.23,1.44,1.04,457.7368865187766
20.0,2.0,1.0,0.3,64.28,0.87,,134.66164926165294
,19.0,2.0,0.76,119.97,0.66,0.81,92.90470564306214
61.0,24.0,3.0,1.43,85.7,1.24,,233.39049756762574
-2.0,26.0,1.0,1.26,65.33,0.71,0.51,289.4747874477133
91.0,10.0,2.0,1.58,94.58,1.31,0.61,316.95462440017434
35.0,25.0,2.0,0.31,80.14,1.01,-0.07,157.2088287198072
51.0,12.0,8.0,-0.04,,0.82,0.77,368.7289579020882
-16.0,13.0,2.0,-0.08,,,0.44,142.64521752868384
36.0,27.0,4.0,0.96,83.22,0.82,-0.07,174.50395964086908
43.0,14.0,2.0,1.53,95.53,0.56,0.86,209.01095770024068
24.0,21.0,6.0,0.64,146.98,0.51,0.63,181.52489737143668
,21.0,0.0,0.19,122.33,0.95,0.39,280.5517603637185
-20.0,12.0,2.0,0.16,160.86,,1.19,
-20.0,13.0,1.0,1.54,71.76,0.95,0.43,30.666959127032985
126.0,23.0,4.0,0.38,110.64,1.02,-0.1,421.0299677455197
41.0,,8.0,1.52,96.02,0.69,-0.09,137.35051968296074
55.0,16.0,0.0,0.48,151.19,0.93,1.14,323.67173753739223
5.0,0.0,2.0,1.11,126.3,0.9,0.24,168.0053630321176
83.0,6.0,1.0,0.91,159.36,0.8,,332.737496397757
120.0,26.0,1.0,0.21,135.62,1.18,0.59,459.98202261486705
64.0,2.0,8.0,1.35,,1.02,1.08,281.3472854999199
37.0,23.0,1.0,0.33,137.06,0.66,,221.55656848551442
108.0,4.0,,1.59,107.27,0.7,1.14,281.2067105048924
103.0,3.0,5.0,0.63,69.39,0.84,0.21,344.98576843003855
86.0,7.0,1.0,0.2,145.91,0.76,1.26,404.6112453699435
-4.0,,5.0,-0.18,129.44,0.71,0.53,163.8441833625526
68.0,-4.0,1.0,1.34,97.45,1.27,0.07,252.2425438372857
86.0,8.0,5.0,,106.84,0.96,0.06,330.6433335703238
,5.0,8.0,0.46,153.07,1.19,0.33,362.22746642228236
94.0,7.0,6.0,0.37,,0.92,-0.05,274.0940881201132
107.0,14.0,0.0,0.38,207.51,,1.11,467.12580960475935
55.0,-1.0,4.0,0.34,,1.38,0.85,271.6560743266323
-8.0,3.0,,0.58,113.43,1.11,1.02,179.80867818771588
63.0,2.0,6.0,0.69,141.66,0.97,0.69,358.7243553604779
20.0,4.0,1.0,0.29,210.02,1.03,0.6,267.0289124738549
100.0,11.0,,,,1.11,0.18,358.0839969133956
89.0,19.0,4.0,,144.92,0.91,0.13,397.55678138882706
42.0,16.0,7.0,1.04,109.68,0.58,,196.16581658814275
